Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0,1734172016,630508661,-0.00010104359644371656,0.25614101901377845,1.4272999917927476,-0.7071067801450209,-2.1233579531928582e-05,-0.00013933466030124293,0.707106768181389,0,-1,-0.00014335313905888825,-1.570916000996725,-1.1746083394825746e-05,-1.570820156727926,2.3968450477696024e-05,-2.366701234990387e-05
10,1734172016,646530866,-7.532230007143532e-05,0.25614101366583586,1.4272999950171714,-0.7071067816650597,-1.3946429726530866e-08,-9.290579593772158e-05,0.7071067746046523,0,-1,-0.000119511281148732,-1.5709040800677698,1.1920928955078125e-05,-1.5708320776568812,-3.5587941304981996e-05,-3.5587941304981996e-05
26,1734172016,661971569,-0.00013523390843298404,0.25614102022271906,1.4272999888213767,-0.7071067816547839,-2.102555342306111e-05,-0.00010548803311068365,0.7071067725372278,0,-1,-0.00014335313905888825,-1.5708802382098597,2.384185791015625e-05,-1.570820156727926,-1.1746083394825746e-05,-2.366701234990387e-05
42,1734172016,678305625,-0.00014264981057609188,0.25614102119740745,1.427299987888059,-0.7071067813520597,-2.9516740369702618e-05,-0.00011397921994184604,0.707106771218767,0,-1,-0.00014335313905888825,-1.5708921591388147,-3.5587941304981996e-05,-1.570820156727926,-1.1746083394825746e-05,-3.5587941304981996e-05
57,1734172016,694776773,-0.00015159662030849477,0.2561410201832741,1.4272999871074137,-0.7071067797037746,-3.387763405573354e-05,-0.0001266906059595408,0.7071067705083539,0,-1,-0.00014335313905888825,-1.5708921591388147,1.1920928955078125e-05,-1.5708320776568812,0.0,-2.366701234990387e-05
74,1734172016,710033655,-9.659340616212652e-05,0.2561410183227793,1.4272999927232835,-0.707106780606122,-8.819929599537326e-06,-0.0001269210105889937,0.7071067703212235,0,-1,-0.00013143221010381012,-1.57092792192568,-2.366701234990387e-05,-1.570808235798971,0.0,-1.1746083394825746e-05
90,1734172016,726476907,-0.0001771392090324472,0.25614102324226207,1.4272999823886272,-0.7071067797327587,-4.645987132256844e-05,-0.00013096710791757842,0.7071067689854658,0,-1,-0.00013143221010381012,-1.5708921591388147,-1.1746083394825746e-05,-1.570808235798971,2.3968450477696024e-05,-3.5587941304981996e-05
106,1734172016,742484807,-4.6822253152445946e-05,0.2561410095805251,1.4272999966916862,-0.7071067804408451,2.9617996257681862e-05,-8.005371551595707e-05,0.7071067767803949,0,-1,-0.00014335313905888825,-1.5708921591388147,-1.1746083394825746e-05,-1.570796314870016,-1.1746083394825746e-05,-1.1746083394825746e-05
122,1734172016,758657693,-0.0001336557019974639,0.25614102002191286,1.427299988898443,-0.7071067808093846,-2.5217859698981945e-05,-0.00011815446617054897,0.7071067712424839,0,-1,-0.00010711351503545075,-1.5708802382098597,-2.366701234990387e-05,-1.5708320776568812,1.1984225238848012e-05,-3.5587941304981996e-05
138,1734172016,774568557,-9.821242352430486e-05,0.2561410169474674,1.4272999929074943,-0.7071067807003704,4.161299739014031e-06,-0.00010551041181925552,0.7071067737886513,0,-1,-0.00010711351503545075,-1.5708921591388147,2.384185791015625e-05,-1.570796314870016,-3.5587941304981996e-05,-1.1746083394825746e-05
154,1734172016,790213823,-0.00014247678945818472,0.2561410276377939,1.4272999863451596,-0.7071067817558032,-2.1025553407367783e-05,-0.0001307761418338508,0.7071067682114757,0,-1,-0.000119511281148732,-1.5708802382098597,-7.18275653284195e-05,-1.570796314870016,1.1984225238848012e-05,-2.366701234990387e-05
170,1734172016,806429624,-9.813261589664842e-05,0.25614101856151816,1.4272999924787624,-0.7071067818166838,-8.381498873823797e-06,-0.00010970271790891478,0.7071067719969288,0,-1,-0.00014335313905888825,-1.5709040800677698,0.0,-1.570808235798971,1.1984225238848012e-05,-3.5587941304981996e-05
186,1734172016,822552680,-6.544651369592888e-05,0.256141013486214,1.4272999954676513,-0.7071067815522624,1.2630108131426547e-05,-8.869111112423797e-05,0.7071067751458533,0,-1,-0.0001671949969690445,-1.5709040800677698,-1.1746083394825746e-05,-1.5708320776568812,2.3968450477696024e-05,-1.1746083394825746e-05
202,1734172016,838288068,-0.00010300647004997945,0.256141021018691,1.4272999915457893,-0.7071067823610618,-1.261856230065085e-05,-0.00011389502402261562,0.7071067707267986,0,-1,-0.00014335313905888825,-1.5708683172809046,-2.366701234990387e-05,-1.5708444754229944,-1.1746083394825746e-05,-3.5587941304981996e-05
218,1734172016,854562044,-9.953249742028241e-05,0.25614101711658077,1.4272999927355696,-0.707106782259205,-4.189192611547722e-06,-8.86069152238939e-05,0.7071067745498543,0,-1,-0.00014335313905888825,-1.5708802382098597,0.0,-1.5708320776568812,-1.1746083394825746e-05,-4.7985707418263246e-05
234,1734172016,870279312,-0.0001357203961289049,0.2561410202667963,1.4272999882003408,-0.7071067818690077,-3.3860573951891566e-05,-0.00010984892662113736,0.7071067711608554,0,-1,-0.00017911592592412262,-1.570916000996725,-3.5587941304981996e-05,-1.5708563963519495,1.1984225238848012e-05,-5.990663637334137e-05
250,1734172016,886623144,-7.87803682394655e-05,0.25614101406203055,1.427299994877213,-0.7071067789125812,2.125044367921399e-05,-0.0001140465516858506,0.7071067739441312,0,-1,-0.000119511281148732,-1.5708921591388147,-2.366701234990387e-05,-1.5708320776568812,2.3968450477696024e-05,-4.7985707418263246e-05
266,1734172016,902318954,-8.063666811757279e-05,0.25614101170911974,1.4272999950738487,-0.7071067812590589,7.024940480212953e-08,-8.443698771445503e-05,0.7071067760726405,0,-1,-0.0001671949969690445,-1.5708921591388147,0.0,-1.570820156727926,1.1984225238848012e-05,-3.5587941304981996e-05
282,1734172016,918807506,-0.00012520410984406905,0.256141020796687,1.427299989725791,-0.7071067823743153,-1.6895064385153523e-05,-0.00010131278687815501,0.7071067725389982,0,-1,-0.00014335313905888825,-1.5708921591388147,0.0,-1.5708320776568812,-1.1746083394825746e-05,-3.5587941304981996e-05
298,1734172016,934215784,-0.00015106059175741394,0.256141022309476,1.4272999866476737,-0.7071067806394765,-2.960113194126435e-05,-0.00012253773835174168,0.7071067704964724,0,-1,-0.00014335313905888825,-1.57092792192568,0.0,-1.5708444754229944,2.3968450477696024e-05,-1.1746083394825746e-05
314,1734172016,950411558,-8.421638276342578e-05,0.2561410178972058,1.4272999936245834,-0.7071067806629974,8.437801827818239e-06,-0.00011809264898283922,0.7071067717985321,0,-1,-0.00013143221010381012,-1.5708683172809046,-1.1746083394825746e-05,-1.570820156727926,1.1984225238848012e-05,-3.5587941304981996e-05
