Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0,1734173336,950291156,7.596250759864396e-05,0.25614099536877016,1.4272999971286848,-0.707106775324523,0.00011020808862047944,2.582448610430266e-05,0.7071067779886059,0,-1,-0.00013143221010381012,-1.570796314870016,3.5762786865234375e-05,-1.5706999937640589,-7.135072817021637e-05,4.793690095539205e-05
15,1734173336,966005086,7.147897467347439e-05,0.25614099457334105,1.4272999980961896,-0.7071067718351002,0.00012260448393349978,3.8558056351912746e-05,0.7071067788575927,0,-1,-0.00010711351503545075,-1.570796314870016,1.1920928955078125e-05,-1.5706999937640589,-5.990663637334137e-05,7.190534961409867e-05
30,1734173336,982141017,4.1955085254665456e-05,0.25614099683484765,1.4272999989408253,-0.7071067729336735,0.0001186822161010762,-8.18540959702758e-06,0.7071067794321144,0,-1,-8.32716571252945e-05,-1.5707839171039026,2.384185791015625e-05,-1.5706880728351038,-2.366701234990387e-05,2.3968450477696024e-05
46,1734173336,998112440,6.672070727849312e-05,0.2561409935798472,1.427299998402757,-0.7071067733382657,0.00011869927548141982,-8.168350191919988e-06,0.7071067790248561,0,-1,-0.00010711351503545075,-1.5707600752459925,1.1920928955078125e-05,-1.5706999937640589,-4.7985707418263246e-05,5.992112710373476e-05
62,1734173337,13992786,4.686095680899914e-05,0.25614099688423,1.4272999990376756,-0.7071067751635666,0.00010171670668629294,9.240909190964569e-06,0.7071067798332148,0,-1,-8.32716571252945e-05,-1.570808235798971,0.0,-1.5706761519061487,-4.7985707418263246e-05,8.388957940042019e-05
78,1734173337,29882669,6.083664439795721e-05,0.25614099429390985,1.427299998001939,-0.7071067718661058,0.00013130389161554172,-3.993103625454563e-06,0.70710677830469,0,-1,-0.00013143221010381012,-1.570808235798971,0.0,-1.5706761519061487,-3.5587941304981996e-05,4.793690095539205e-05
95,1734173337,45709371,9.731208768988208e-05,0.2561409881144935,1.4272999973102336,-0.7071067709271861,0.0001354738191475546,-8.252545650529537e-06,0.7071067784201109,0,-1,-0.00013143221010381012,-1.570808235798971,0.0,-1.5706761519061487,-5.990663637334137e-05,4.793690095539205e-05
110,1734173337,61264991,7.194665608401722e-05,0.2561409936861716,1.4272999977034835,-0.7071067737860881,0.00012679147038206472,-7.831175362804471e-06,0.7071067771761389,0,-1,-0.00013143221010381012,-1.5707600752459925,2.384185791015625e-05,-1.5706880728351038,-3.5587941304981996e-05,5.992112710373476e-05
126,1734173337,77286243,9.245094765530159e-05,0.25614099013877206,1.427299996956755,-0.7071067707323381,0.00013990184860068668,4.604853491335465e-06,0.7071067777858961,0,-1,-0.00014335313905888825,-1.5707839171039026,2.384185791015625e-05,-1.5706999937640589,-3.5587941304981996e-05,2.3968450477696024e-05
142,1734173337,93796491,1.7968424103605887e-05,0.25614100029257814,1.427299999228583,-0.7071067736312954,0.00010589195184098498,-3.7797597491248423e-06,0.7071067808028345,0,-1,-0.000119511281148732,-1.570808235798971,3.5762786865234375e-05,-1.5706761519061487,-4.7985707418263246e-05,5.992112710373476e-05
159,1734173337,109995365,2.7826435786780313e-05,0.2561409985632667,1.4272999989602644,-0.7071067738482627,0.00011433838222587404,-2.905080812684186e-05,0.7071067786838751,0,-1,-0.00014335313905888825,-1.5707839171039026,1.1920928955078125e-05,-1.5706999937640589,-7.135072817021637e-05,4.793690095539205e-05
174,1734173337,125749826,4.392789132985613e-05,0.25614099657555744,1.427299998748011,-0.7071067745042732,0.00011024752756704343,-1.662009818469838e-05,0.7071067790789578,0,-1,-0.00010711351503545075,-1.5707724730121058,3.5762786865234375e-05,-1.5706999937640589,-3.5587941304981996e-05,3.5952674807049334e-05
191,1734173337,142031669,6.898463909691942e-05,0.2561409942647231,1.4272999980457353,-0.7071067731411996,0.00011855306699693982,1.764789998575778e-05,0.7071067790734027,0,-1,-9.519258608037262e-05,-1.570808235798971,1.1920928955078125e-05,-1.5706637541400355,-4.7985707418263246e-05,3.5952674807049334e-05
206,1734173337,157967805,5.689659111699431e-05,0.25614099559208026,1.4272999989349109,-0.7071067742434608,0.00010586957423374614,1.3393776800379973e-05,0.7071067800772719,0,-1,-0.000119511281148732,-1.570808235798971,3.5762786865234375e-05,-1.5706880728351038,-8.32716571252945e-05,5.992112710373476e-05
222,1734173337,174171924,5.177211318733592e-05,0.2561409955923394,1.427299998420223,-0.707106772274546,0.00012270593455530895,4.604853422412958e-06,0.7071067794368275,0,-1,-0.00015527406801396637,-1.5707724730121058,-1.1746083394825746e-05,-1.5706518332110804,-5.990663637334137e-05,5.992112710373476e-05
239,1734173337,189938545,0.00011797714160818615,0.2561409889099057,1.4272999940332793,-0.7071067715043277,0.00013987946965859636,2.1778388748191973e-05,0.7071067766979483,0,-1,-0.00010711351503545075,-1.570808235798971,2.384185791015625e-05,-1.570711914693014,-5.990663637334137e-05,5.992112710373476e-05
254,1734173337,206248521,9.13518380379826e-05,0.25614099034252324,1.4272999971286848,-0.7071067692174858,0.00014416128992732506,1.7293664570650547e-05,0.7071067782487033,0,-1,-0.000119511281148732,-1.5707839171039026,-1.1746083394825746e-05,-1.5706999937640589,-4.7985707418263246e-05,4.793690095539205e-05
271,1734173337,221989631,5.7158112104568925e-05,0.256140995796959,1.4272999984940984,-0.7071067749806126,0.00011012369742738839,4.519857973142778e-07,0.7071067788170923,0,-1,-0.00013143221010381012,-1.570796314870016,3.5762786865234375e-05,-1.5706761519061487,-2.366701234990387e-05,4.793690095539205e-05
