Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0,1734172893,139086246,-0.0001446495162731851,0.2561410169715225,1.427299988390556,-0.7071067752797798,-3.438339630147215e-05,-0.00016057667185438013,0.707106768024706,0,-1,-0.000119511281148732,-1.570916000996725,-1.1746083394825746e-05,-1.570820156727926,-0.000119511281148732,-7.18275653284195e-05
11,1734172893,154890537,-0.000182986186313146,0.25614101850269455,1.4272999831252866,-0.7071067733668552,-4.685886334897382e-05,-0.00017305213880982394,0.7071067662778509,0,-1,-0.00015527406801396637,-1.57092792192568,-3.5587941304981996e-05,-1.5708444754229944,-0.00010711351503545075,-5.990663637334137e-05
27,1734172893,170728683,-0.0001697884307303701,0.2561410174005873,1.4272999853889279,-0.707106775430514,-4.652168858769298e-05,-0.00015619339964404586,0.7071067681613682,0,-1,-0.000119511281148732,-1.5709403196917933,-1.1746083394825746e-05,-1.5708320776568812,-7.135072817021637e-05,-5.990663637334137e-05
43,1734172893,186892271,-0.00010013027490690635,0.2561410166998385,1.427299992702488,-0.7071067765877118,2.9511225947012923e-05,-0.0001475954427747313,0.7071067697656477,0,-1,-0.00013143221010381012,-1.5709527174579065,-1.1746083394825746e-05,-1.570820156727926,-9.519258608037262e-05,-9.566942323857575e-05
59,1734172893,202441930,-0.00020026214303730196,0.2561410253472697,1.4272999796044332,-0.7071067701126524,-2.5954026833400813e-05,-0.0001949684996424915,0.707106764905078,0,-1,-0.00014335313905888825,-1.5709403196917933,-2.366701234990387e-05,-1.5708320776568812,-0.00014335313905888825,-7.18275653284195e-05
75,1734172893,218684673,-0.00013299352199272103,0.2561410197001894,1.4272999893125018,-0.7071067772267466,-1.2804209877161575e-05,-0.0001561933996808508,0.7071067677795753,0,-1,-0.00013143221010381012,-1.5709527174579065,-5.990663637334137e-05,-1.570820156727926,-7.135072817021637e-05,-5.990663637334137e-05
91,1734172893,235137462,-0.00018840248782387643,0.2561410241706099,1.4272999814700242,-0.707106774469282,-2.1570754387834236e-05,-0.00017338931363937427,0.7071067663164428,0,-1,-9.519258608037262e-05,-1.57092792192568,-3.5587941304981996e-05,-1.570808235798971,-8.32716571252945e-05,-0.00010759035219365387
107,1734172893,250691413,-0.00011102363170126614,0.2561410148117853,1.427299992468435,-0.7071067758105927,-4.436657386863698e-06,-0.0001646845865675362,0.7071067673711313,0,-1,-8.32716571252945e-05,-1.5709403196917933,-2.366701234990387e-05,-1.570808235798971,-9.519258608037262e-05,-5.990663637334137e-05
123,1734172893,266710281,-0.00017990595285682822,0.2561410256829445,1.4272999825707406,-0.7071067740680754,-2.1570754435908922e-05,-0.00018181868315642473,0.7071067646004449,0,-1,-0.0001671949969690445,-1.5709646383868616,-2.366701234990387e-05,-1.570796314870016,-7.135072817021637e-05,-7.18275653284195e-05
139,1734172893,282603502,-0.00018453856873261373,0.2561410265441166,1.4272999816838305,-0.7071067762241761,-2.5616851918221097e-05,-0.00016091384658359183,0.7071067673755951,0,-1,-0.00010711351503545075,-1.5709527174579065,-4.7985707418263246e-05,-1.5708563963519495,-9.519258608037262e-05,-7.18275653284195e-05
155,1734172893,298865318,-0.0001999587422171041,0.2561410312198169,1.4272999785115734,-0.707106775236268,-4.605245039851955e-06,-0.00016485317390980115,0.7071067679050941,0,-1,-0.000119511281148732,-1.5709646383868616,-4.7985707418263246e-05,-1.570820156727926,-9.519258608037262e-05,-7.18275653284195e-05
171,1734172893,314865350,-0.0001627288359662715,0.2561410257847171,1.4272999846277867,-0.7071067736880395,-2.140216709430508e-05,-0.00019007946526266786,0.7071067628132514,0,-1,-0.000119511281148732,-1.5709527174579065,-3.5587941304981996e-05,-1.5708320776568812,-0.00013143221010381012,-5.990663637334137e-05
187,1734172893,330553293,-0.00012840564559528998,0.25614101700031033,1.427299990473312,-0.7071067755806366,-8.589525066894908e-06,-0.00016040808454278056,0.7071067685458976,0,-1,-0.00013143221010381012,-1.570916000996725,-5.990663637334137e-05,-1.570820156727926,-7.135072817021637e-05,-5.990663637334137e-05
203,1734172893,346871376,-0.00016001994867784802,0.25614102077857626,1.4272999862218072,-0.7071067746054591,-1.7187482182031465e-05,-0.00016900604148312106,0.7071067673616289,0,-1,-0.00014335313905888825,-1.5709646383868616,-5.990663637334137e-05,-1.570820156727926,-0.00010711351503545075,-8.374849428349762e-05
219,1734172893,362659931,-0.00017626626355276434,0.2561410173863219,1.4272999846803645,-0.7071067726796381,-1.7356069420393297e-05,-0.00017760399850202588,0.7071067671760561,0,-1,-0.000119511281148732,-1.57092792192568,-5.990663637334137e-05,-1.5708320776568812,-9.519258608037262e-05,-8.374849428349762e-05
235,1734172893,378420114,-0.00017461804260603722,0.25614103020965084,1.4272999823171197,-0.7071067764007551,-4.712015129308683e-06,-0.00016495994401490558,0.7071067667150034,0,-1,-0.00013143221010381012,-1.5709040800677698,-3.5587941304981996e-05,-1.5708444754229944,-7.135072817021637e-05,-7.18275653284195e-05
251,1734172893,394656181,-0.00016684229618088619,0.25614102159392377,1.4272999851186374,-0.7071067746054592,-1.7187482182031445e-05,-0.00016900604148312108,0.7071067673616289,0,-1,-9.519258608037262e-05,-1.5709527174579065,-2.366701234990387e-05,-1.570820156727926,-5.990663637334137e-05,-5.990663637334137e-05
267,1734172893,410891771,-0.00010637370270562415,0.2561410130002061,1.4272999931116275,-0.7071067782931815,-2.1402166940683746e-05,-0.00013107387828975342,0.7071067716076711,0,-1,-0.00013143221010381012,-1.5709527174579065,-4.7985707418263246e-05,-1.5708320776568812,-8.32716571252945e-05,-7.18275653284195e-05
283,1734172893,426489114,-0.0002404915542880451,0.2561410240617527,1.4272999728092841,-0.7071067720680673,-5.984009273383624e-05,-0.00017760399825970027,0.707106765468597,0,-1,-7.135072817021637e-05,-1.5709403196917933,-5.990663637334137e-05,-1.570796314870016,-9.519258608037262e-05,-9.566942323857575e-05
299,1734172893,442916631,-0.0001925941246895866,0.25614102485460716,1.4272999804316202,-0.7071067745291214,-4.264417857230876e-05,-0.00017760399828933707,0.7071067642536848,0,-1,-0.000119511281148732,-1.5709403196917933,-4.7985707418263246e-05,-1.5708320776568812,-0.00010711351503545075,-0.00010759035219365387
