Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
59067,1734173818,311751127,-0.7119470713918173,0.0012243942809175015,0.6238268475026262,0.7953823971068298,0.6061042508836592,0.0018488262490307039,0.0010301819511594893,255,-1,0.23064690828323364,-1.579395596181051,-1.5992701689349573,-1.537499729787008,1.5711435079574585,0.499096155166626
59083,1734173818,327488183,-0.7113673613450635,0.001334339697207686,0.6269394522961513,0.7953792554154612,0.606109556467573,0.0015290599563693903,0.0008411831418609375,255,-1,0.2306109517812729,-1.5781238714801233,-1.5952947775470179,-1.5420435110675257,1.571095585823059,0.499096155166626
59099,1734173818,343849658,-0.7107964741596922,0.00148768395302899,0.629995542839759,0.7953905571466786,0.6060956611920106,0.0012024721187802177,0.0006820168027084531,255,-1,0.23062293231487274,-1.576960865651266,-1.5915115515338343,-1.5463598410235804,1.571095585823059,0.49912014603614807
59115,1734173818,359767436,-0.7102231452657244,0.0016307989181295953,0.6327887398815841,0.7953907997564577,0.6060958902736008,0.0009587024028260693,0.0005730147786664257,255,-1,0.2306349128484726,-1.575869385396139,-1.5879438559161585,-1.5504363218890589,1.5710597038269043,0.49912014603614807
59131,1734173818,375809431,-0.7097085606537965,0.0017516106546202933,0.6354208453113954,0.7953837259047564,0.606105628345538,0.0006981767005308716,0.0004565117988302683,255,-1,0.23059897124767303,-1.5748737494098108,-1.5848191420184534,-1.554225269948141,1.57102370262146,0.499096155166626
59147,1734173818,391548871,-0.7092119402555549,0.0018738836803216744,0.6376833889657226,0.7953801443647207,0.6061104757420867,0.0006083401136838954,0.0003834949328441737,255,-1,0.23053903877735138,-1.5740702787982386,-1.5818379561053675,-1.5577743689166468,1.57102370262146,0.4991081655025482
59163,1734173818,407421350,-0.7088163989164583,0.001942427789104568,0.639724504747073,0.7953802007166485,0.6061105181018066,0.0005139590290440352,0.00033466463799777037,255,-1,0.23064690828323364,-1.573338810597555,-1.5793116728412073,-1.5609400908099573,1.5709757804870605,0.4990841746330261
59179,1734173818,423573017,-0.7084478896944078,0.0020532638500971143,0.6415236419424296,0.7953874823934556,0.6061010274892656,0.00044750596275470414,0.00031155524393997475,255,-1,0.2306588888168335,-1.5727031866656702,-1.5770605246173304,-1.5636737982379358,1.5709997415542603,0.49907219409942627
59195,1734173818,439828157,-0.7081091830429534,0.0021118897020757127,0.6431114889090276,0.7953802596851859,0.6061105939484455,0.0003602251595326839,0.0002462608845096157,255,-1,0.23059897124767303,-1.572127644215719,-1.57509690919985,-1.565915886555807,1.570963740348816,0.4991081655025482
59211,1734173818,455561399,-0.7078567001285683,0.0021954700979470014,0.6443830435250477,0.7953839012240608,0.6061058606132348,0.00029292663306288336,0.00022270579479515533,255,-1,0.2306109517812729,-1.5717080275165003,-1.573529068623678,-1.567810360585348,1.570963740348816,0.499096155166626
