Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0,1734174008,22903442,-0.00013773211587879753,0.25614100712115395,1.4272999898269045,-0.7071067807046129,2.536387279331853e-05,-2.5302251233202684e-05,0.7071067807608894,0,-1,-4.7985707418263246e-05,-1.5709527174579065,3.5762786865234375e-05,-1.5706880728351038,-7.135072817021637e-05,3.5952674807049334e-05
13,1734174008,38476467,-0.00010784972831756064,0.2561410085316725,1.427299992966931,-0.7071067789797792,5.4956181482156025e-05,-2.0660876811480865e-05,0.7071067809558808,0,-1,-2.366701234990387e-05,-1.5709403196917933,2.384185791015625e-05,-1.570711914693014,-5.990663637334137e-05,2.3968450477696024e-05
30,1734174008,54845333,-0.00014645003423720257,0.2561410074591602,1.4272999891908698,-0.7071067794150799,3.826602947258481e-05,-2.959600868352616e-05,0.7071067813032348,0,-1,-5.990663637334137e-05,-1.5709403196917933,1.1920928955078125e-05,-1.5706880728351038,-7.135072817021637e-05,2.3968450477696024e-05
45,1734174008,71329593,-0.000125735949983287,0.2561410015027873,1.4272999920171139,-0.707106780464189,3.3793242492071934e-05,-2.496507644357265e-05,0.7071067806606942,0,-1,-3.5587941304981996e-05,-1.5709403196917933,7.200241088867188e-05,-1.5706999937640589,-2.366701234990387e-05,0.0
61,1734174008,86515188,-0.00014427432164485952,0.25614100745454776,1.4272999891113873,-0.7071067808042614,2.536387279630649e-05,-1.687288153389291e-05,0.7071067809126244,0,-1,-3.5587941304981996e-05,-1.57092792192568,3.5762786865234375e-05,-1.570711914693014,1.1984225238848012e-05,3.5952674807049334e-05
78,1734174008,102886676,-0.000122548412664206,0.2561410046602001,1.4272999915858269,-0.7071067806427844,2.972476642298059e-05,-2.937072730058105e-05,0.7071067804955598,0,-1,-4.7985707418263246e-05,-1.5709527174579065,7.200241088867188e-05,-1.5706999937640589,1.1984225238848012e-05,5.992112710373476e-05
93,1734174008,119054079,-0.00011517150388232154,0.25614100760206154,1.4272999914510724,-0.7071067797064436,4.68586676695809e-05,4.498278880897671e-06,0.7071067810997245,0,-1,-4.7985707418263246e-05,-1.5709527174579065,7.200241088867188e-05,-1.570711914693014,-5.990663637334137e-05,3.5952674807049334e-05
110,1734174008,135109901,-0.00014824635904814396,0.2561410055747371,1.4272999891956422,-0.7071067803364528,2.1149187932645513e-05,-3.794630577772435e-05,0.7071067807021831,0,-1,1.1984225238848012e-05,-1.57092792192568,2.384185791015625e-05,-1.570723835621969,-7.135072817021637e-05,2.3968450477696024e-05
126,1734174008,151509284,-0.00017538316140288345,0.2561410064811873,1.427299985139628,-0.7071067801864934,2.1126809317867345e-05,-4.6398054086007014e-05,0.7071067803487452,0,-1,-3.5587941304981996e-05,-1.5709403196917933,7.200241088867188e-05,-1.570723835621969,-3.5587941304981996e-05,1.1984225238848012e-05
142,1734174008,167190551,-0.00010410387880210626,0.25614100688065167,1.4272999932139279,-0.7071067800804638,3.8367480735569354e-05,-2.9157382677889833e-05,0.7071067806505761,0,-1,-3.5587941304981996e-05,-1.5709527174579065,7.200241088867188e-05,-1.570711914693014,1.1984225238848012e-05,3.5952674807049334e-05
158,1734174008,182613849,-0.0001453781442510036,0.25614100375530624,1.427299990242795,-0.7071067812468179,4.1612997749722444e-06,-1.2573805146537342e-05,0.7071067810022386,0,-1,-4.7985707418263246e-05,-1.5709527174579065,8.392333984375e-05,-1.5706880728351038,0.0,1.1984225238848012e-05
174,1734174008,199185132,-0.00011746247167147432,0.25614100768091996,1.427299991586399,-0.7071067797264983,4.665064132979914e-05,-2.0874222079101406e-05,0.7071067807996229,0,-1,-3.5587941304981996e-05,-1.5709527174579065,3.5762786865234375e-05,-1.5706999937640589,-5.990663637334137e-05,4.793690095539205e-05
190,1734174008,215004205,-0.00016365712798121414,0.25614100412952945,1.4272999874676258,-0.7071067803087208,3.3523203545755484e-05,-8.37637598488681e-06,0.7071067812201108,0,-1,0.0,-1.5709403196917933,2.384185791015625e-05,-1.570711914693014,-3.5587941304981996e-05,3.5952674807049334e-05
205,1734174008,230693817,-0.00011693356394515895,0.2561410076014695,1.4272999920634037,-0.7071067795153059,4.681922871390346e-05,-2.9472179171336637e-05,0.7071067806935831,0,-1,-7.135072817021637e-05,-1.57092792192568,4.8160552978515625e-05,-1.5706999937640589,-4.7985707418263246e-05,2.3968450477696024e-05
221,1734174008,246352434,-0.0001718973026308371,0.2561410131535389,1.427299985224558,-0.70710678045176,2.930851869205074e-05,-2.9449800234084372e-05,0.7071067807006707,0,-1,-2.366701234990387e-05,-1.570916000996725,2.384185791015625e-05,-1.570711914693014,-3.5587941304981996e-05,4.793690095539205e-05
