Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0,1734173842,518745183,-2.46349884586059e-05,0.2561410021717025,1.4272999991196325,-0.7071067798621974,4.272817867704718e-05,8.841916818581542e-06,0.7071067811646534,0,-1,-5.990663637334137e-05,-1.5707839171039026,6.008148193359375e-05,-1.5707476774798792,1.1984225238848012e-05,0.0
16,1734173842,534722805,6.186243673271287e-05,0.25614099885054087,1.427299998286759,-0.7071067775888044,7.20453254630733e-05,5.5310220595202855e-05,0.7071067789508368,0,-1,-5.990663637334137e-05,-1.570796314870016,-2.366701234990387e-05,-1.570723835621969,3.5952674807049334e-05,5.992112710373476e-05
32,1734173842,551496028,4.3523653395346044e-05,0.2561409992249764,1.4272999992913247,-0.7071067786111707,4.2408259874425586e-05,5.109553511357932e-05,0.707106780644139,0,-1,-3.5587941304981996e-05,-1.570808235798971,1.1920928955078125e-05,-1.5706999937640589,2.3968450477696024e-05,3.5952674807049334e-05
48,1734173842,566406250,1.2952902171926194e-05,0.2561410000819443,1.4272999997366944,-0.7071067808273385,1.296728288664538e-05,2.1609801530644028e-05,0.707106781096649,0,-1,-8.32716571252945e-05,-1.5707600752459925,3.5762786865234375e-05,-1.5707600752459925,-1.1746083394825746e-05,5.992112710373476e-05
64,1734173842,582905530,3.843815775330435e-05,0.2561409986866997,1.42729999921288,-0.7071067782927086,5.954216079647012e-05,3.4085268673198086e-05,0.7071067807519822,0,-1,-7.135072817021637e-05,-1.5707724730121058,2.384185791015625e-05,-1.5707600752459925,2.3968450477696024e-05,0.0
80,1734173842,598536014,-4.525324273692953e-06,0.25614100091403247,1.4272999997874813,-0.7071067804623438,2.152048306088333e-05,4.582474401673414e-06,0.7071067815684194,0,-1,-5.990663637334137e-05,-1.570820156727926,-3.5587941304981996e-05,-1.5707357565509241,3.5952674807049334e-05,4.793690095539205e-05
96,1734173842,614352703,7.267461147472527e-05,0.25614099628924397,1.4272999985338946,-0.707106778883258,4.278487328069242e-05,2.5846864647141615e-05,0.707106781723056,0,-1,-3.5587941304981996e-05,-1.5707839171039026,0.0,-1.5707357565509241,2.3968450477696024e-05,2.3968450477696024e-05
112,1734173842,630681753,3.492006979495962e-05,0.2561409994815652,1.4272999995034716,-0.707106780316294,2.993279243796871e-05,2.167181444882079e-05,0.707106781091148,0,-1,-7.135072817021637e-05,-1.570796314870016,-3.5587941304981996e-05,-1.570723835621969,0.0,4.793690095539205e-05
128,1734173842,646421194,5.7679961343087676e-05,0.25614099774350524,1.4272999989682935,-0.7071067785019706,5.10062166364325e-05,3.4023451421621386e-05,0.7071067812129479,0,-1,-8.32716571252945e-05,-1.570796314870016,3.5762786865234375e-05,-1.5707476774798792,2.3968450477696024e-05,1.1984225238848012e-05
144,1734173842,662528514,3.0187201620775808e-05,0.2561409993049833,1.4272999988269106,-0.7071067780618159,7.617581415177651e-05,3.427623468266179e-05,0.7071067793773603,0,-1,-3.5587941304981996e-05,-1.570808235798971,-5.990663637334137e-05,-1.5707600752459925,0.0,1.1984225238848012e-05
160,1734173842,678173542,4.8578317765185524e-05,0.25614099820037745,1.4272999993364444,-0.7071067796807973,5.084294788584477e-05,8.606193580994962e-06,0.70710678081205,0,-1,-5.990663637334137e-05,-1.570796314870016,-1.1746083394825746e-05,-1.5707357565509241,4.793690095539205e-05,3.5952674807049334e-05
176,1734173842,694706201,-4.247908092570048e-07,0.2561410007279719,1.427299999596131,-0.7071067797064436,4.685866766958091e-05,4.498278880897673e-06,0.7071067810997246,0,-1,-4.7985707418263246e-05,-1.5707839171039026,0.0,-1.5707476774798792,3.5952674807049334e-05,2.3968450477696024e-05
192,1734173842,710498332,4.303054358270116e-05,0.25614099844712984,1.427299999385275,-0.7071067792620027,5.9525100503661095e-05,8.858976509895866e-06,0.7071067805501502,0,-1,-2.366701234990387e-05,-1.570796314870016,0.0,-1.5707476774798792,0.0,0.0
208,1734173842,726837158,-3.0551345485375564e-05,0.2561410025261315,1.427299998872771,-0.7071067800562432,3.846873660022127e-05,4.582474734472927e-06,0.7071067812555958,0,-1,-3.5587941304981996e-05,-1.570808235798971,2.384185791015625e-05,-1.5707357565509241,-2.366701234990387e-05,1.1984225238848012e-05
224,1734173842,742594003,9.140693962790912e-06,0.25614100007344665,1.4272999997172051,-0.707106780427962,3.823833197721917e-05,4.768122142877334e-06,0.7071067808951466,0,-1,-5.990663637334137e-05,-1.5707724730121058,3.5762786865234375e-05,-1.5707600752459925,2.3968450477696024e-05,0.0
240,1734173842,758756160,2.9926855020212303e-06,0.25614100038783627,1.4272999996583495,-0.7071067805951532,3.393945127368742e-05,-8.297303052088079e-06,0.7071067809147542,0,-1,-3.5587941304981996e-05,-1.570808235798971,1.1920928955078125e-05,-1.5707357565509241,3.5952674807049334e-05,5.992112710373476e-05
256,1734173842,774785518,1.4462578460323609e-05,0.2561409998046003,1.4272999994523798,-0.7071067783619142,7.193875038926636e-05,-3.6783078780195855e-06,0.7071067803422061,0,-1,-4.7985707418263246e-05,-1.5707839171039026,-1.1746083394825746e-05,-1.570723835621969,1.1984225238848012e-05,4.793690095539205e-05
272,1734173842,790847778,5.802988975890305e-05,0.25614099669604096,1.4272999990821749,-0.7071067783466357,7.216915502323468e-05,-3.4479032432000222e-06,0.7071067803351675,0,-1,-3.5587941304981996e-05,-1.570808235798971,-1.1746083394825746e-05,-1.5707476774798792,-4.7985707418263246e-05,-1.1746083394825746e-05
288,1734173842,806651830,4.167136287445376e-05,0.25614099847858435,1.4272999995124138,-0.7071067787479707,4.261628588902283e-05,3.410764695078647e-05,0.7071067815183143,0,-1,-2.366701234990387e-05,-1.5707839171039026,-2.366701234990387e-05,-1.5707476774798792,-2.366701234990387e-05,1.1984225238848012e-05
304,1734173842,822943925,4.558177476255859e-05,0.25614099796525236,1.4272999994077649,-0.7071067793399831,4.6960119205420136e-05,1.3073857349012148e-05,0.7071067813529001,0,-1,-3.5587941304981996e-05,-1.570808235798971,1.1920928955078125e-05,-1.5707357565509241,0.0,3.5952674807049334e-05
320,1734173842,838686227,2.9442433365463856e-05,0.25614099935730994,1.4272999997192894,-0.7071067797146389,4.673483750727341e-05,2.15703629057106e-05,0.7071067807850294,0,-1,-5.990663637334137e-05,-1.5707839171039026,1.1920928955078125e-05,-1.5707476774798792,2.3968450477696024e-05,2.3968450477696024e-05
336,1734173842,854484081,2.4614915469401283e-05,0.2561409995224905,1.4272999995876818,-0.7071067784081981,5.9378892330549085e-05,4.2688544693791355e-05,0.7071067801831734,0,-1,-4.7985707418263246e-05,-1.5707839171039026,-3.5587941304981996e-05,-1.570723835621969,-1.1746083394825746e-05,3.5952674807049334e-05
352,1734173842,870721101,2.3754266394047934e-05,0.25614099920001737,1.427299999783194,-0.7071067794084971,5.115754804562078e-05,7.049643531559252e-07,0.7071067811136811,0,-1,0.0,-1.5707839171039026,-3.5587941304981996e-05,-1.570711914693014,-1.1746083394825746e-05,3.5952674807049334e-05
368,1734173842,886461734,3.322179144939664e-05,0.2561409989171478,1.4272999997094378,-0.7071067795908375,3.853074951005988e-05,2.1547984278852093e-05,0.7071067814041531,0,-1,-5.990663637334137e-05,-1.570808235798971,3.5762786865234375e-05,-1.570711914693014,4.793690095539205e-05,2.3968450477696024e-05
384,1734173842,902736186,9.20149346616816e-06,0.25614100012600866,1.4272999998035885,-0.7071067798261093,3.402364679017376e-05,4.2666165438069895e-05,0.7071067804412146,0,-1,-4.7985707418263246e-05,-1.570820156727926,2.384185791015625e-05,-1.5706999937640589,1.1984225238848012e-05,1.1984225238848012e-05
400,1734173842,918388128,1.3456080297577008e-05,0.2561409998699318,1.4272999998287823,-0.7071067791889663,4.689810594818476e-05,2.1485971040389558e-05,0.7071067813024615,0,-1,-2.366701234990387e-05,-1.570796314870016,-4.7985707418263246e-05,-1.5707357565509241,1.1984225238848012e-05,1.1984225238848012e-05
416,1734173842,934647083,4.0150474984474746e-05,0.25614099829724424,1.4272999992476605,-0.7071067779937777,6.795447015107131e-05,2.5594081422806945e-05,0.7071067806508372,0,-1,-4.7985707418263246e-05,-1.570796314870016,-3.5587941304981996e-05,-1.5707357565509241,-1.1746083394825746e-05,2.3968450477696024e-05
432,1734173842,950380086,-1.5067502524773777e-06,0.256141000786428,1.4272999996807394,-0.707106780319813,3.840691936993943e-05,-1.2259204653033812e-05,0.7071067809039651,0,-1,-3.5587941304981996e-05,-1.5707839171039026,2.384185791015625e-05,-1.5707357565509241,0.0,3.5952674807049334e-05
448,1734173842,966850757,5.183488078500339e-05,0.2561409980504694,1.427299998981977,-0.707106778741292,5.9671309581679856e-05,2.574029052255534e-05,0.70710678064553,0,-1,-7.135072817021637e-05,-1.570808235798971,3.5762786865234375e-05,-1.570711914693014,0.0,2.3968450477696024e-05
464,1734173842,982258081,1.7861032943077998e-05,0.2561410004488646,1.4272999997094378,-0.7071067803117744,2.156523998113921e-05,4.69876207586478e-05,0.7071067801712976,0,-1,-2.366701234990387e-05,-1.5707600752459925,-4.7985707418263246e-05,-1.570711914693014,0.0,5.992112710373476e-05
480,1734173842,998579740,2.775622178477768e-05,0.25614099935773016,1.427299999456052,-0.7071067781722774,4.6830970732360553e-05,4.708887627318949e-05,0.7071067810821217,0,-1,-2.366701234990387e-05,-1.5707724730121058,-1.1746083394825746e-05,-1.570723835621969,0.0,0.0
496,1734173843,14242649,2.4614915469401283e-05,0.2561409995224905,1.4272999995876818,-0.7071067787513087,5.514182855777347e-05,3.845148091067954e-05,0.7071067804262735,0,-1,-3.5587941304981996e-05,-1.5707839171039026,-1.1746083394825746e-05,-1.5707357565509241,3.5952674807049334e-05,4.793690095539205e-05
512,1734173843,30227661,2.8097722157070636e-05,0.2561409996430297,1.427299999628799,-0.7071067793957396,4.6881046274202136e-05,3.8620068305999176e-05,0.7071067803685965,0,-1,-3.5587941304981996e-05,-1.5707724730121058,-1.1746083394825746e-05,-1.570711914693014,2.3968450477696024e-05,2.3968450477696024e-05
527,1734173843,46682357,7.227065423870472e-06,0.2561410001214253,1.4272999998287823,-0.7071067799237483,3.406308573592705e-05,2.5846864991617293e-05,0.707106781156505,0,-1,-3.5587941304981996e-05,-1.570808235798971,2.384185791015625e-05,-1.5706999937640589,1.1984225238848012e-05,1.1984225238848012e-05
544,1734173843,62933206,3.6252357794543455e-05,0.256140999808267,1.4272999991593185,-0.7071067789636888,4.2470076814098774e-05,5.111259544418178e-05,0.7071067802866778,0,-1,-4.7985707418263246e-05,-1.570808235798971,4.8160552978515625e-05,-1.5707600752459925,1.1984225238848012e-05,2.3968450477696024e-05
560,1734173843,78057050,-2.9675272211531344e-05,0.25614100060252126,1.427299999250001,-0.7071067808274004,2.1463788113973714e-05,2.163217982605966e-05,0.7071067808890431,0,-1,-2.366701234990387e-05,-1.570808235798971,1.1920928955078125e-05,-1.5707357565509241,-1.1746083394825746e-05,1.1984225238848012e-05
576,1734173843,94156742,5.44636846835218e-05,0.2561409989998253,1.4272999986599084,-0.7071067805267208,4.664532304930933e-05,1.3175113239609982e-05,0.7071067801851189,0,-1,-1.1746083394825746e-05,-1.570808235798971,1.1920928955078125e-05,-1.5707600752459925,1.1984225238848012e-05,2.3968450477696024e-05
592,1734173843,110108137,3.436322694203417e-05,0.2561409986373178,1.4272999986886938,-0.707106777470607,6.807830061319109e-05,3.41920388227796e-05,0.7071067807986167,0,-1,-2.366701234990387e-05,-1.5707839171039026,2.384185791015625e-05,-1.570711914693014,0.0,0.0
608,1734173843,126148462,2.0990908307259102e-05,0.25614099981148736,1.427299999628788,-0.7071067804800821,3.817651473630635e-05,1.3135674601897358e-05,0.7071067807404343,0,-1,-1.1746083394825746e-05,-1.570808235798971,1.1920928955078125e-05,-1.5707476774798792,1.1984225238848012e-05,0.0
623,1734173843,142168045,-4.4453418372330665e-05,0.2561410019612893,1.4272999985435193,-0.7071067806394443,2.9831340895168006e-05,-1.2068238645730378e-05,0.7071067810014053,0,-1,-2.366701234990387e-05,-1.5708320776568812,0.0,-1.570723835621969,1.1984225238848012e-05,2.3968450477696024e-05
639,1734173843,158221006,2.8016292845703657e-05,0.25614099940170293,1.4272999993893674,-0.7071067797695076,5.1050973903711936e-05,1.7580764088876146e-05,0.7071067805421695,0,-1,-2.366701234990387e-05,-1.570796314870016,-1.1746083394825746e-05,-1.570723835621969,0.0,4.793690095539205e-05
655,1734173843,174181461,3.789392293380192e-05,0.25614099871307566,1.4272999993473348,-0.7071067787292068,6.384655548559033e-05,2.160980121117316e-05,0.7071067804312432,0,-1,0.0,-1.570808235798971,0.0,-1.5707476774798792,0.0,2.3968450477696024e-05
