Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0,1734172116,952532052,-0.00020774662641732876,0.2561410259528331,1.427299977183026,-0.7071067697276868,-4.374840493326359e-06,-0.000190248052792282,0.7071067670386243,0,-1,-0.00014335313905888825,-1.5708921591388147,-7.18275653284195e-05,-1.5707600752459925,-0.000119511281148732,-1.1746083394825746e-05
12,1734172116,968389272,-0.0002038379675726448,0.2561410314371374,1.4272999766834749,-0.7071067716432832,-4.374840539286992e-06,-0.00019024805274632135,0.7071067651230278,0,-1,-0.00013143221010381012,-1.57092792192568,-7.18275653284195e-05,-1.5707719961749476,-0.00013143221010381012,-5.990663637334137e-05
28,1734172116,984665393,-0.0002006500974354805,0.25614102539363465,1.427299977974789,-0.7071067717287819,-2.5279677047829208e-05,-0.0001942941501114763,0.7071067634989934,0,-1,-0.000119511281148732,-1.57092792192568,-9.566942323857575e-05,-1.5707719961749476,-0.00014335313905888825,-7.18275653284195e-05
44,1734172117,68426,-0.00020412694334615833,0.25614102848775283,1.4272999776254807,-0.7071067717740737,3.885941832219651e-06,-0.00018198727065652122,0.7071067671694148,0,-1,-0.00010711351503545075,-1.57092792192568,-8.374849428349762e-05,-1.5707476774798792,-0.00015527406801396637,-8.374849428349762e-05
60,1734172117,16016483,-0.00013188548327468805,0.25614102125204735,1.4272999885780093,-0.7071067753786446,2.5296540975401292e-05,-0.0001518101276044048,0.7071067702457566,0,-1,-0.00013143221010381012,-1.57092792192568,-0.00010759035219365387,-1.5707719961749476,-0.000119511281148732,-7.18275653284195e-05
76,1734172117,32248735,-0.00017251860084208526,0.2561410244713057,1.4272999824132857,-0.7071067736792638,-4.206252867776677e-06,-0.0001816500958438516,0.7071067653490897,0,-1,-0.00013143221010381012,-1.5709403196917933,-8.374849428349762e-05,-1.5707839171039026,-0.00013143221010381012,-4.7985707418263246e-05
92,1734172117,48551797,-0.000206900240459262,0.25614102614059725,1.427299977543021,-0.7071067729388897,-1.7187482125071477e-05,-0.00018620195538709863,0.7071067647091009,0,-1,-0.00013143221010381012,-1.570916000996725,-4.7985707418263246e-05,-1.5707357565509241,-0.00014335313905888825,-4.7985707418263246e-05
108,1734172117,64216375,-0.00020460684439501853,0.256141025996035,1.4272999773306183,-0.7071067718775847,-2.140216720224821e-05,-0.00018165009578824355,0.7071067668393869,0,-1,-0.000119511281148732,-1.5709527174579065,-5.990663637334137e-05,-1.5707600752459925,-0.00015527406801396637,-4.7985707418263246e-05
124,1734172117,80652713,-0.0002167026025270473,0.25614101556043906,1.4272999778702462,-0.7071067728605614,-8.758112424284624e-06,-0.0001521473023969169,0.7071067730896206,0,-1,-0.00013143221010381012,-1.5709403196917933,-8.374849428349762e-05,-1.5707600752459925,-0.00013143221010381012,-4.7985707418263246e-05
140,1734172117,96614122,-0.00023126002554827612,0.25614103232134555,1.427299970728248,-0.707106771545219,-1.701889509005913e-05,-0.0001856961931439116,0.7071067662398504,0,-1,-0.00014335313905888825,-1.5709403196917933,-0.00010759035219365387,-1.5707839171039026,-0.000119511281148732,-7.18275653284195e-05
156,1734172117,112509965,-0.00023130152316495737,0.25614102842658254,1.4272999725608766,-0.7071067656551508,-3.2874337175242065e-07,-0.0002030606943950652,0.707106767561277,0,-1,-0.00015527406801396637,-1.5709403196917933,-7.18275653284195e-05,-1.5707839171039026,-0.00010711351503545075,-5.990663637334137e-05
172,1734172117,128702163,-0.0001646841666062159,0.2561410229885799,1.4272999836478384,-0.7071067699132473,1.7035758428756357e-05,-0.00018569619328016372,0.707106767871416,0,-1,-0.00010711351503545075,-1.5709403196917933,-8.374849428349762e-05,-1.5707719961749476,-0.00010711351503545075,-4.7985707418263246e-05
188,1734172117,144333839,-0.00018343564429125348,0.25614102614685963,1.4272999809445401,-0.7071067748303935,8.431856062821958e-09,-0.00016023949715168566,0.7071067693865352,0,-1,-0.00013143221010381012,-1.57092792192568,-8.374849428349762e-05,-1.5707839171039026,-0.00010711351503545075,-3.5587941304981996e-05
204,1734172117,160651206,-0.0001768488651097572,0.25614103273281014,1.4272999808239366,-0.7071067740702188,2.9342638330107225e-05,-0.00017338931369071525,0.7071067664357088,0,-1,-0.000119511281148732,-1.5709527174579065,-5.990663637334137e-05,-1.5707600752459925,-0.00013143221010381012,-2.366701234990387e-05
220,1734172117,176309823,-0.00020703231166604492,0.25614102900751906,1.4272999750224786,-0.7071067710371857,-1.280421020544065e-05,-0.0001902480527342741,0.7071067656267302,0,-1,-0.0001671949969690445,-1.5709403196917933,-8.374849428349762e-05,-1.5707839171039026,-0.00013143221010381012,-9.566942323857575e-05
236,1734172117,192537307,-0.00016135318378286687,0.25614103000410254,1.4272999832163644,-0.7071067726785525,3.389449784622019e-05,-0.00017726682371379783,0.707106766662403,0,-1,-0.00015527406801396637,-1.5709403196917933,-5.990663637334137e-05,-1.570723835621969,-0.00014335313905888825,-5.990663637334137e-05
252,1734172117,208535194,-0.0002544237254262512,0.2561410344157172,1.4272999673601192,-0.707106765327718,-3.2874319372987893e-07,-0.0002199194334503061,0.7071067628463937,0,-1,-0.00010711351503545075,-1.5709646383868616,-0.00010759035219365387,-1.570796314870016,-0.000119511281148732,-4.7985707418263246e-05
268,1734172117,224489927,-0.00020322095282418543,0.2561410283686766,1.4272999780858828,-0.7071067723280189,3.885941908501552e-06,-0.0001819872706599969,0.7071067666154695,0,-1,-0.00014335313905888825,-1.5709646383868616,-0.00013143221010381012,-1.5707839171039026,-0.00014335313905888825,-4.7985707418263246e-05
284,1734172117,240742921,-0.00020087595079873485,0.2561410303822797,1.4272999775388253,-0.707106767082085,3.885941636454604e-06,-0.0002157047487151929,0.7071067623796868,0,-1,-0.000119511281148732,-1.5709527174579065,-9.566942323857575e-05,-1.5707600752459925,-0.0001671949969690445,-7.18275653284195e-05
300,1734172117,256799221,-0.00019402093977574327,0.25614103015936013,1.4272999785312417,-0.707106773958924,8.269214082187174e-06,-0.00016883745412616421,0.7071067682089723,0,-1,-0.00013143221010381012,-1.5709527174579065,-5.990663637334137e-05,-1.5707357565509241,-0.00014335313905888825,-4.7985707418263246e-05
316,1734172117,272206544,-0.00016220840362195737,0.2561410274059747,1.4272999835838434,-0.7071067716292673,2.5296540884965153e-05,-0.0001942941501768192,0.7071067635979049,0,-1,-0.00013143221010381012,-1.5709403196917933,-8.374849428349762e-05,-1.5707719961749476,-0.00015527406801396637,-3.5587941304981996e-05
332,1734172117,288568019,-0.00017622965669587668,0.25614103016566503,1.4272999811544844,-0.7071067740137096,4.054529276645831e-06,-0.00018148150841949522,0.7071067650588188,0,-1,-0.00013143221010381012,-1.57092792192568,-8.374849428349762e-05,-1.5707719961749476,-0.000119511281148732,-8.374849428349762e-05
348,1734172117,304674625,-0.0001958330411029725,0.25614102494746654,1.4272999801130855,-0.7071067733944424,-1.3309972196534662e-05,-0.00017355790106600953,0.7071067675536702,0,-1,-0.00014335313905888825,-1.5709403196917933,-4.7985707418263246e-05,-1.5707600752459925,-0.00013143221010381012,-3.5587941304981996e-05
364,1734172117,320817232,-0.00019244253823326164,0.25614102427483154,1.4272999803457884,-0.7071067717547389,-8.589525158111413e-06,-0.00018603336803049803,0.7071067660943414,0,-1,-0.00014335313905888825,-1.5709403196917933,-8.374849428349762e-05,-1.5707719961749476,-9.519258608037262e-05,-5.990663637334137e-05
380,1734172117,336813926,-0.00015697062273368415,0.2561410198845278,1.4272999857286306,-0.7071067733401741,8.437801726280823e-06,-0.00017743541111457572,0.7071067667205045,0,-1,-0.00015527406801396637,-1.5709040800677698,-7.18275653284195e-05,-1.5707719961749476,-0.00015527406801396637,-7.18275653284195e-05
396,1734172117,352806329,-0.0001754251741602805,0.25614102224106455,1.4272999835917457,-0.7071067734203933,8.269214240762726e-06,-0.00016917462895462606,0.7071067686669147,0,-1,-0.00014335313905888825,-1.570916000996725,-0.00010759035219365387,-1.5707719961749476,-0.000119511281148732,-5.990663637334137e-05
412,1734172117,368072748,-0.00024670730806187075,0.25614103422209156,1.4272999683835634,-0.7071067694962926,-2.983153690758968e-05,-0.0002072753790827348,0.707106761868046,0,-1,-0.00014335313905888825,-1.5709527174579065,-4.7985707418263246e-05,-1.5707719961749476,-0.00014335313905888825,-3.5587941304981996e-05
428,1734172117,384392976,-0.00013293650445828884,0.25614101716318916,1.427299988973754,-0.7071067752703026,2.5465128497011104e-05,-0.00015197871500501194,0.7071067703118328,0,-1,-0.00013143221010381012,-1.5709646383868616,-8.374849428349762e-05,-1.5707476774798792,-0.00013143221010381012,-8.374849428349762e-05
444,1734172117,400111913,-0.00018963482556204195,0.25614102407718536,1.427299979991504,-0.7071067736982843,4.391704139785861e-06,-0.0001646227693759174,0.7071067694981147,0,-1,-0.000119511281148732,-1.5709403196917933,-5.990663637334137e-05,-1.5707476774798792,-0.00014335313905888825,-4.7985707418263246e-05
460,1734172117,416028976,-0.00017546854156892544,0.2561410270813743,1.4272999811994829,-0.7071067713767797,1.686717110699401e-05,-0.00018586478066420515,0.7071067663676316,0,-1,-0.000119511281148732,-1.5709403196917933,-7.18275653284195e-05,-1.5707839171039026,-0.000119511281148732,-4.7985707418263246e-05
