Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0,1734172997,46433448,-0.00015327835311781913,0.25614099487185865,1.4272999917652751,-0.7071067803102086,8.639208395647117e-06,1.732648375513139e-05,0.7071067817978324,0,-1,2.3968450477696024e-05,-1.5709040800677698,-3.5587941304981996e-05,-1.5707719961749476,-4.7985707418263246e-05,0.00014381069922819734
13,1734172997,61919689,-0.0001244475990402495,0.2561409945457491,1.4272999950358347,-0.7071067804567651,1.7046199179672588e-05,3.420760206012205e-05,0.7071067808834358,0,-1,2.3968450477696024e-05,-1.5709040800677698,-8.374849428349762e-05,-1.5707839171039026,-3.5587941304981996e-05,0.00011984225420746952
28,1734172997,78124523,-0.00013707769118577164,0.25614099861216744,1.4272999925977041,-0.707106780501514,2.554270473512124e-05,2.5711096485129035e-05,0.7071067809428032,0,-1,2.3968450477696024e-05,-1.5708921591388147,-2.366701234990387e-05,-1.5707719961749476,-3.5587941304981996e-05,0.00014381069922819734
45,1734172997,93762397,-0.00012155595070233283,0.25614099587274186,1.4272999946491594,-0.7071067788647653,1.2809137897293213e-05,-4.12887048966202e-06,0.7071067833802575,0,-1,1.1984225238848012e-05,-1.5708921591388147,-3.5587941304981996e-05,-1.5707719961749476,-3.5587941304981996e-05,0.00011984225420746952
60,1734172997,109810113,-0.00011132610056474846,0.25614099764180426,1.4272999956372274,-0.7071067808076528,1.6984383885105516e-05,2.5626902552844092e-05,0.7071067808970797,0,-1,2.3968450477696024e-05,-1.5708683172809046,-7.18275653284195e-05,-1.5707839171039026,-1.1746083394825746e-05,0.00014381069922819734
76,1734172997,126304626,-0.00019269920521946163,0.2561410025176745,1.4272999846659264,-0.7071067805000381,-4.336702671469526e-06,-2.0948173000340294e-05,0.7071067815494616,0,-1,2.3968450477696024e-05,-1.5708802382098597,-4.7985707418263246e-05,-1.5707600752459925,-2.366701234990387e-05,0.00014381069922819734
93,1734172997,141846418,-0.00010357188232251888,0.25614099780819943,1.4272999957554189,-0.7071067803429919,2.111467878470048e-05,2.1327827803709922e-05,0.7071067813932078,0,-1,0.0,-1.5708563963519495,-2.366701234990387e-05,-1.5707357565509241,-1.1746083394825746e-05,0.00011984225420746952
108,1734172997,157497406,-0.00012592507896087377,0.25614099439459403,1.4272999948564804,-0.7071067794221583,-4.116738268136134e-06,-4.151249473203713e-06,0.7071067829267675,0,-1,4.793690095539205e-05,-1.5708683172809046,-3.5587941304981996e-05,-1.5707839171039026,-1.1746083394825746e-05,0.000107858024421148
124,1734172997,173759698,-0.0001439908763017888,0.25614099842952753,1.427299992205421,-0.7071067788192026,3.416304195143221e-05,8.70615002980363e-06,0.707106782675022,0,-1,3.5952674807049334e-05,-1.5708921591388147,-4.7985707418263246e-05,-1.5707719961749476,-4.7985707418263246e-05,0.00013182648399379104
140,1734172997,189556598,-0.00015034364684380784,0.25614099665458884,1.4272999914403834,-0.7071067795526157,1.6944749170154002e-05,8.728528645221352e-06,0.7071067825635792,0,-1,2.3968450477696024e-05,-1.5708921591388147,-1.1746083394825746e-05,-1.5707719961749476,-4.7985707418263246e-05,0.000107858024421148
