Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1,1734172805,654463529,-0.00016597559369416347,0.2561410063054748,1.4272999880567072,-0.707106780499394,2.101342130901354e-05,-1.2456788480606814e-05,0.7071067814517452,0,-1,-3.5587941304981996e-05,-1.5709527174579065,-1.1746083394825746e-05,-1.5707476774798792,-3.5587941304981996e-05,0.00011984225420746952
11,1734172805,670887470,-0.00016546981654260692,0.2561410105894424,1.4272999872334213,-0.7071067790923009,4.230018818364241e-05,-1.6795305403240103e-05,0.7071067818161015,0,-1,-4.7985707418263246e-05,-1.5709527174579065,0.0,-1.570796314870016,-1.1746083394825746e-05,0.00014381069922819734
25,1734172805,686785459,-0.00017355112182234969,0.2561410110735662,1.4272999860972069,-0.7071067796366387,2.9673195586079723e-05,-2.942229801765192e-05,0.7071067815017276,0,-1,-7.135072817021637e-05,-1.57092792192568,1.1920928955078125e-05,-1.5707839171039026,-3.5587941304981996e-05,0.000107858024421148
41,1734172805,703004360,-0.0001718448395214851,0.25614101099717046,1.4272999864705929,-0.7071067811459835,1.2645868883825342e-05,-2.9714519922687176e-05,0.7071067804896907,0,-1,-4.7985707418263246e-05,-1.5709527174579065,-2.366701234990387e-05,-1.570796314870016,-2.366701234990387e-05,0.00011984225420746952
57,1734172805,718282699,-0.00018500684063507052,0.2561410069891182,1.4272999852646484,-0.7071067812449384,4.4692840396668275e-06,-2.0695190580922684e-05,0.707106780811185,0,-1,-2.366701234990387e-05,-1.5709527174579065,2.384185791015625e-05,-1.5707600752459925,-1.1746083394825746e-05,0.00013182648399379104
73,1734172805,734786510,-0.00013399938708709875,0.2561410069614978,1.427299991687686,-0.7071067804950341,2.11596284794011e-05,-2.107712580243651e-05,0.7071067812473393,0,-1,-3.5587941304981996e-05,-1.57092792192568,0.0,-1.5707600752459925,-2.366701234990387e-05,0.000107858024421148
89,1734172805,750589847,-0.00022176196419363127,0.2561410082907969,1.427299979305531,-0.7071067806003873,3.9860944963946e-06,-2.948411526093689e-05,0.7071067811467753,0,-1,-5.990663637334137e-05,-1.5709527174579065,1.1920928955078125e-05,-1.5707600752459925,-4.7985707418263246e-05,0.00013182648399379104
106,1734172805,767171144,-0.0001960690007752605,0.25614101477841644,1.4272999819856826,-0.7071067781003044,1.2601110754517474e-05,-7.178249167063887e-05,0.7071067805169831,0,-1,-1.1746083394825746e-05,-1.57092792192568,-1.1746083394825746e-05,-1.5707719961749476,2.3968450477696024e-05,0.00013182648399379104
121,1734172805,783309936,-0.00013120435387849617,0.25614101019804203,1.4272999912537054,-0.7071067782413011,5.070718275977793e-05,-2.4909875393107745e-05,0.7071067818749069,0,-1,-4.7985707418263246e-05,-1.5709403196917933,0.0,-1.5707839171039026,-1.1746083394825746e-05,0.00013182648399379104
138,1734172805,798859596,-0.00012980182518476804,0.2561410084201292,1.4272999910009487,-0.7071067777972181,6.368841212476939e-05,-3.8364511598814005e-06,0.7071067816972931,0,-1,-2.366701234990387e-05,-1.570916000996725,-3.5587941304981996e-05,-1.570808235798971,1.1984225238848012e-05,8.388957940042019e-05
153,1734172805,814551115,-0.0001814454906572297,0.25614100683655516,1.427299985781617,-0.7071067797432737,2.128858117332023e-05,-2.0610998196994613e-05,0.7071067820089695,0,-1,-3.5587941304981996e-05,-1.5709403196917933,-1.1746083394825746e-05,-1.5707600752459925,-2.366701234990387e-05,0.00011984225420746952
170,1734172805,830999612,-0.00013729095397871006,0.2561410106843507,1.4272999904091173,-0.7071067791301459,5.093758748588622e-05,-7.82073138817194e-06,0.7071067813650139,0,-1,-3.5587941304981996e-05,-1.5709403196917933,0.0,-1.5707839171039026,-1.1746083394825746e-05,0.00011984225420746952
185,1734172805,847280979,-0.00020933436892126342,0.25614100526895894,1.4272999819897525,-0.7071067812590547,-1.0495582346254882e-07,-1.6840060743191904e-05,0.7071067809135058,0,-1,-3.5587941304981996e-05,-1.5709765593158167,0.0,-1.5707719961749476,-3.5587941304981996e-05,0.00015579492901451886
202,1734172805,863030195,-0.00016989654631530452,0.25614100863202305,1.4272999869951108,-0.7071067789453495,3.367985597632111e-05,-2.541563754777316e-05,0.7071067821688924,0,-1,-2.366701234990387e-05,-1.570916000996725,1.1920928955078125e-05,-1.5707839171039026,-1.1746083394825746e-05,0.00014381069922819734
217,1734172805,878732442,-0.00018538802806789475,0.2561410094337785,1.4272999847931023,-0.7071067807999553,2.5480891051126252e-05,-8.450128060408205e-06,0.7071067810635417,0,-1,-1.1746083394825746e-05,-1.5709527174579065,-1.1746083394825746e-05,-1.5707600752459925,0.0,0.00011984225420746952
234,1734172805,895058870,-0.00016821006461214454,0.2561410042372838,1.427299988175838,-0.7071067793026012,2.52504862994929e-05,-1.6649093044284492e-05,0.7071067824236471,0,-1,-3.5587941304981996e-05,-1.5709403196917933,1.1920928955078125e-05,-1.5707600752459925,-1.1746083394825746e-05,0.000107858024421148
249,1734172805,910584211,-0.00020397075579780115,0.2561410076573839,1.4272999824556358,-0.7071067819175608,-8.787108721327e-06,-2.5477456489567243e-05,0.7071067799419526,0,-1,-5.990663637334137e-05,-1.5709403196917933,-2.366701234990387e-05,-1.5707839171039026,2.3968450477696024e-05,0.000107858024421148
266,1734172805,926864862,-0.0001901638344496033,0.25614100717264493,1.4272999845602794,-0.7071067809411348,2.1204191350696863e-05,-3.960283273110685e-06,0.7071067811029423,0,-1,-4.7985707418263246e-05,-1.5709403196917933,0.0,-1.5707600752459925,0.0,0.00014381069922819734
282,1734172805,942997932,-0.000141463779790117,0.2561410054136884,1.4272999911489124,-0.7071067801453466,2.113725081076024e-05,-2.0762328654940098e-05,0.7071067816070093,0,-1,-7.135072817021637e-05,-1.570916000996725,2.384185791015625e-05,-1.5707600752459925,-3.5587941304981996e-05,0.00011984225420746952
297,1734172805,958646535,-0.0001851566703629199,0.2561410093165255,1.4272999849023884,-0.7071067784997591,2.1159628323925524e-05,-4.6702409603868e-05,0.7071067820144619,0,-1,-9.519258608037262e-05,-1.57092792192568,-2.366701234990387e-05,-1.5707719961749476,-1.1746083394825746e-05,0.00013182648399379104
313,1734172805,974545478,-0.00016265614353609654,0.2561410104208847,1.427299987449292,-0.7071067792883701,4.242402030442099e-05,-1.6671473328294128e-05,0.7071067816155441,0,-1,-3.5587941304981996e-05,-1.5709403196917933,-3.5587941304981996e-05,-1.5707600752459925,-2.366701234990387e-05,0.00014381069922819734
329,1734172805,990331411,-0.0001821976804215989,0.25614100462009365,1.4272999859554465,-0.7071067818671152,-8.388116700788749e-06,-1.6649094765114934e-05,0.7071067802602229,0,-1,-3.5587941304981996e-05,-1.5709403196917933,0.0,-1.5707600752459925,0.0,0.00011984225420746952
345,1734172806,6566762,-0.00019628300632863448,0.25614100995658173,1.4272999831775042,-0.7071067812080583,8.493001273437368e-06,-2.5438017834637527e-05,0.7071067806564688,0,-1,-4.7985707418263246e-05,-1.57092792192568,-2.366701234990387e-05,-1.5707719961749476,1.1984225238848012e-05,0.00013182648399379104
361,1734172806,22059440,-0.00014225023136161976,0.2561410092178966,1.4272999902379095,-0.7071067798802765,3.8209335491356185e-05,-1.2456788489073857e-05,0.7071067813507528,0,-1,-7.135072817021637e-05,-1.5709646383868616,-1.1746083394825746e-05,-1.570796314870016,-4.7985707418263246e-05,0.00014381069922819734
377,1734172806,38407564,-0.0002234536516312341,0.2561410083510005,1.4272999790616698,-0.7071067805133219,-1.443929030331703e-07,-3.361460263470565e-05,0.7071067810607691,0,-1,-3.5587941304981996e-05,-1.570916000996725,-1.1746083394825746e-05,-1.5707600752459925,-3.5587941304981996e-05,0.00014381069922819734
393,1734172806,54312229,-0.00015502603384108854,0.2561410098834612,1.4272999885043427,-0.7071067788194865,3.392751503399889e-05,-4.2363892723570395e-05,0.7071067814706307,0,-1,-3.5587941304981996e-05,-1.5709403196917933,-2.366701234990387e-05,-1.5707839171039026,-3.5587941304981996e-05,9.58738019107841e-05
409,1734172806,70201635,-0.00018919517886074983,0.25614100711235066,1.4272999847439087,-0.7071067798461402,2.086721408080695e-05,-2.103236531565577e-05,0.7071067819062558,0,-1,-7.135072817021637e-05,-1.5709403196917933,-4.7985707418263246e-05,-1.5707839171039026,2.3968450477696024e-05,0.00014381069922819734
426,1734172806,86794853,-0.00016689724829703349,0.25614101277731993,1.4272999866947844,-0.7071067796459256,2.107523846023639e-05,-4.611245000052602e-05,0.7071067809095346,0,-1,-5.990663637334137e-05,-1.5709527174579065,-1.1746083394825746e-05,-1.5707719961749476,2.3968450477696024e-05,0.00013182648399379104
441,1734172806,102981328,-0.00016099537605090107,0.2561410103472156,1.4272999879495785,-0.7071067806248557,2.9948355612570405e-05,-1.2412033197319531e-05,0.7071067810050966,0,-1,-3.5587941304981996e-05,-1.5709403196917933,-1.1746083394825746e-05,-1.5707719961749476,-1.1746083394825746e-05,0.000107858024421148
457,1734172806,118293046,-0.00015866061608332005,0.2561410002170822,1.427299990193024,-0.7071067803492812,4.402145898605084e-06,-1.2332958937076409e-05,0.7071067819025586,0,-1,-5.990663637334137e-05,-1.57092792192568,3.5762786865234375e-05,-1.5707719961749476,-2.366701234990387e-05,0.000107858024421148
473,1734172806,134417772,-0.0001838673549096939,0.25614100466623085,1.4272999858376265,-0.7071067811383221,1.3067241136056918e-05,-3.6678637872057694e-06,0.7071067811045196,0,-1,-7.135072817021637e-05,-1.5709527174579065,0.0,-1.5707719961749476,-1.1746083394825746e-05,0.00011984225420746952
489,1734172806,150496482,-0.0001747645647375009,0.2561410111462595,1.4272999859181066,-0.7071067800558403,1.6731600895850628e-05,-4.236389273100958e-05,0.7071067808502587,0,-1,-5.990663637334137e-05,-1.570916000996725,2.384185791015625e-05,-1.5707719961749476,1.1984225238848012e-05,0.00011984225420746952
