Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
0,1734171265,637942552,-0.006862970891715613,0.25614842678809685,1.4272739839662882,-0.7070809783320224,-0.005088917516917335,-0.006959611168916888,0.7070800215052844,0,-1,-0.0010650793658655289,-1.5732429663287562,-0.004933182393209279,-1.576935116444723,-0.0015686194049280289,-0.003544632588521779
10,1734171265,653934955,-0.006900158579639849,0.2561482923477891,1.4272737767098587,-0.707080778134175,-0.005097177914007495,-0.006967871691145545,0.7070800808498132,0,-1,-0.0010650793658655289,-1.5732787291156214,-0.004980866109029591,-1.5769112745868128,-0.0015566984759729507,-0.0035207907306116226
25,1734171265,669481039,-0.006908412750558481,0.2561485631080951,1.4272736634059935,-0.707080857038778,-0.005109990430836485,-0.006980683587550655,0.7070797830964722,0,-1,-0.0010407606707971695,-1.5732911268817347,-0.004921261464254201,-1.576935116444723,-0.0015566984759729507,-0.0035207907306116226
41,1734171265,686127901,-0.006884282263541256,0.2561485368318852,1.427273898254987,-0.7070809983521542,-0.005093132198717098,-0.006963825577759683,0.7070799296451921,0,-1,-0.0010889212237756851,-1.5732668081866663,-0.004957024251119435,-1.576935116444723,-0.0015447775470178726,-0.0035207907306116226
57,1734171265,701762676,-0.006909076797443133,0.25614839252865956,1.4272736970461752,-0.7070807895118121,-0.005118419527505285,-0.006972254509813042,0.7070798728233914,0,-1,-0.0010889212237756851,-1.5732429663287562,-0.004980866109029591,-1.5769231955157679,-0.0015085379229944351,-0.003544632588521779
73,1734171265,718298196,-0.006893019627444989,0.25614837882225305,1.4272737867605934,-0.7070808621806899,-0.005126848709891198,-0.006963825373071957,0.707079822153264,0,-1,-0.0010531584369104507,-1.5732911268817347,-0.004945103322164357,-1.5768874327289026,-0.0015447775470178726,-0.003556553517476857
90,1734171265,734101533,-0.006916997958078844,0.2561484026697589,1.427273631503908,-0.7070807856223597,-0.00512684870238942,-0.006972254422531661,0.7070798156462372,0,-1,-0.0010407606707971695,-1.5732911268817347,-0.0049927870379846695,-1.5769112745868128,-0.0015209356891077164,-0.003568474446431935
105,1734171265,749816894,-0.006855397826311256,0.256148592149392,1.4272740374084714,-0.7070811420355227,-0.0050847031049012946,-0.00695539655606955,0.70707992959129,0,-1,-0.0010650793658655289,-1.5732911268817347,-0.004933182393209279,-1.576935116444723,-0.0015447775470178726,-0.003556553517476857
122,1734171265,766072988,-0.006891551808338558,0.2561484609917296,1.427273801898249,-0.707081037979601,-0.005097346771816585,-0.006951181973527555,0.7070799840574961,0,-1,-0.001077000294820607,-1.573231045399801,-0.004933182393209279,-1.5769112745868128,-0.0015686194049280289,-0.003568474446431935
137,1734171265,781828165,-0.006881956266250342,0.2561485342990565,1.4272738503710716,-0.7070810352579197,-0.005088917631122504,-0.006959611082018982,0.7070799645793389,0,-1,-0.0010650793658655289,-1.5732668081866663,-0.004933182393209279,-1.5769231955157679,-0.0015566984759729507,-0.0035327116595667007
